"","word","JE.freq","JE.prop","WH.freq","WH.prop","dProp","dAbs"
"342","cloud",40,0.0164338537387017,16,0.00896358543417367,0.00747026830452806,0.00747026830452806
"343","ere",40,0.0164338537387017,16,0.00896358543417367,0.00747026830452806,0.00747026830452806
"344","scene",40,0.0164338537387017,16,0.00896358543417367,0.00747026830452806,0.00747026830452806
"345","tonight",40,0.0164338537387017,16,0.00896358543417367,0.00747026830452806,0.00747026830452806
"346","fresh",29,0.0119145439605588,8,0.00448179271708683,0.00743275124347192,0.00743275124347192
"347","forget",48,0.0197206244864421,22,0.0123249299719888,0.00739569451445327,0.00739569451445327
"348","concern",12,0.00493015612161052,22,0.0123249299719888,-0.00739477385037828,0.00739477385037828
"349","grew",27,0.0110928512736237,33,0.0184873949579832,-0.00739454368435953,0.00739454368435953
"350","gentleman",37,0.0152013147082991,14,0.00784313725490196,0.00735817745339714,0.00735817745339714
"351","ten",37,0.0152013147082991,14,0.00784313725490196,0.00735817745339714,0.00735817745339714
"352","behind",56,0.0230073952341824,28,0.0156862745098039,0.0073211207243785,0.0073211207243785
"353","blind",26,0.0106820049301561,6,0.00336134453781513,0.007320660392341,0.007320660392341
"354","turn",180,0.0739523418241578,119,0.0666666666666667,0.00728567515749109,0.00728567515749109
"355","yard",15,0.00616269515201315,24,0.0134453781512605,-0.00728268299924736,0.00728268299924736
"356","sun",34,0.0139687756778965,12,0.00672268907563025,0.00724608660226621,0.00724608660226621
"357","naughti",7,0.0028759244042728,18,0.0100840336134454,-0.00720810920917258,0.00720810920917258
"358","alway",87,0.0357436318816763,51,0.0285714285714286,0.00717220331024768,0.00717220331024768
"359","candl",57,0.02341824157765,29,0.0162464985994398,0.00717174297821018,0.00717174297821018
"360","gleam",27,0.0110928512736237,7,0.00392156862745098,0.00717128264617268,0.00717128264617268
"361","world",80,0.0328677074774035,46,0.0257703081232493,0.00709739935415415,0.00709739935415415
"362","either",65,0.0267050123253903,35,0.0196078431372549,0.0070971691881354,0.0070971691881354
"363","understand",35,0.014379622021364,13,0.00728291316526611,0.0070967088560979,0.0070967088560979
"364","compani",25,0.0102711585866886,31,0.0173669467787115,-0.00709578819202291,0.00709578819202291
"365","fiend",6,0.00246507806080526,17,0.00952380952380952,-0.00705873146300427,0.00705873146300427
"366","odd",6,0.00246507806080526,17,0.00952380952380952,-0.00705873146300427,0.00705873146300427
"367","tri",66,0.0271158586688578,61,0.0341736694677871,-0.00705781079892926,0.00705781079892926
"368","maam",28,0.0115036976170912,8,0.00448179271708683,0.00702190490000437,0.00702190490000437
"369","prayer",28,0.0115036976170912,8,0.00448179271708683,0.00702190490000437,0.00702190490000437
"370","sake",17,0.00698438783894823,25,0.0140056022408964,-0.00702121440194813,0.00702121440194813
"371","second",47,0.0193097781429745,22,0.0123249299719888,0.00698484817098573,0.00698484817098573
"372","men",32,0.0131470829909614,11,0.0061624649859944,0.00698461800496698,0.00698461800496698
"373","alter",13,0.00534100246507806,22,0.0123249299719888,-0.00698392750691073,0.00698392750691073
"374","housekeep",13,0.00534100246507806,22,0.0123249299719888,-0.00698392750691073,0.00698392750691073
"375","rough",13,0.00534100246507806,22,0.0123249299719888,-0.00698392750691073,0.00698392750691073
"376","opportun",9,0.00369761709120789,19,0.0106442577030812,-0.00694664061187334,0.00694664061187334
"377","wind",55,0.0225965488907149,28,0.0156862745098039,0.00691027438091095,0.00691027438091095
"378","show",65,0.0267050123253903,60,0.0336134453781513,-0.00690843305276095,0.00690843305276095
"379","exist",48,0.0197206244864421,23,0.0128851540616246,0.00683547042481742,0.00683547042481742
"380","faith",33,0.0135579293344289,12,0.00672268907563025,0.00683524025879867,0.00683524025879867
"381","leant",8,0.00328677074774034,18,0.0100840336134454,-0.00679726286570503,0.00679726286570503
"382","least",71,0.0291700903861956,40,0.0224089635854342,0.00676112680076139,0.00676112680076139
"383","spread",26,0.0106820049301561,7,0.00392156862745098,0.00676043630270514,0.00676043630270514
"384","tabl",75,0.0308134757600657,43,0.0240896358543417,0.006723839905724,0.006723839905724
"385","prepar",45,0.0184880854560394,21,0.0117647058823529,0.0067233795736865,0.0067233795736865
"386","usual",45,0.0184880854560394,21,0.0117647058823529,0.0067233795736865,0.0067233795736865
"387","real",30,0.0123253903040263,10,0.00560224089635854,0.00672314940766775,0.00672314940766775
"388","thing",139,0.0571076417419885,90,0.0504201680672269,0.00668747367476161,0.00668747367476161
"389","past",38,0.0156121610517666,16,0.00896358543417367,0.00664857561759297,0.00664857561759297
"390","consol",7,0.0028759244042728,17,0.00952380952380952,-0.00664788511953672,0.00664788511953672
"391","flung",7,0.0028759244042728,17,0.00952380952380952,-0.00664788511953672,0.00664788511953672
"392","fro",7,0.0028759244042728,17,0.00952380952380952,-0.00664788511953672,0.00664788511953672
"393","threaten",7,0.0028759244042728,17,0.00952380952380952,-0.00664788511953672,0.00664788511953672
"394","vex",7,0.0028759244042728,17,0.00952380952380952,-0.00664788511953672,0.00664788511953672
"395","beyond",42,0.0172555464256368,19,0.0106442577030812,0.00661128872255558,0.00661128872255558
"396","sigh",18,0.00739523418241578,25,0.0140056022408964,-0.00661036805848058,0.00661036805848058
"397","relat",35,0.014379622021364,14,0.00784313725490196,0.00653648476646205,0.00653648476646205
"398","communic",24,0.00986031224322103,6,0.00336134453781513,0.00649896770540591,0.00649896770540591
"399","experi",24,0.00986031224322103,6,0.00336134453781513,0.00649896770540591,0.00649896770540591
"400","guard",24,0.00986031224322103,6,0.00336134453781513,0.00649896770540591,0.00649896770540591
"401","known",24,0.00986031224322103,6,0.00336134453781513,0.00649896770540591,0.00649896770540591
"402","read",88,0.0361544782251438,53,0.0296918767507003,0.00646260147444352,0.00646260147444352
"403","scorn",17,0.00698438783894823,24,0.0134453781512605,-0.00646099031231227,0.00646099031231227
"404","rest",77,0.0316351684470008,45,0.0252100840336134,0.00642508441338738,0.00642508441338738
"405","sens",62,0.0254724732949877,34,0.019047619047619,0.00642485424736863,0.00642485424736863
"406","movement",32,0.0131470829909614,12,0.00672268907563025,0.00642439391533113,0.00642439391533113
"407","other",32,0.0131470829909614,12,0.00672268907563025,0.00642439391533113,0.00642439391533113
"408","spare",13,0.00534100246507806,21,0.0117647058823529,-0.00642370341727488,0.00642370341727488
"409","hair",66,0.0271158586688578,37,0.0207282913165266,0.00638756735233124,0.00638756735233124
"410","catch",9,0.00369761709120789,18,0.0100840336134454,-0.00638641652223749,0.00638641652223749
"411","resembl",9,0.00369761709120789,18,0.0100840336134454,-0.00638641652223749,0.00638641652223749
"412","order",70,0.028759244042728,40,0.0224089635854342,0.00635028045729384,0.00635028045729384
"413","admit",25,0.0102711585866886,7,0.00392156862745098,0.0063495899592376,0.0063495899592376
"414","compar",25,0.0102711585866886,7,0.00392156862745098,0.0063495899592376,0.0063495899592376
"415","purpos",20,0.00821692686935086,26,0.0145658263305322,-0.00634889946118135,0.00634889946118135
"416","bound",29,0.0119145439605588,10,0.00560224089635854,0.00631230306420021,0.00631230306420021
"417","floor",16,0.00657354149548069,23,0.0128851540616246,-0.00631161256614396,0.00631161256614396
"418","remark",31,0.0127362366474938,34,0.019047619047619,-0.00631138240012521,0.00631138240012521
"419","aid",37,0.0152013147082991,16,0.00896358543417367,0.00623772927412543,0.00623772927412543
"420","bent",37,0.0152013147082991,16,0.00896358543417367,0.00623772927412543,0.00623772927412543
"421","gentl",37,0.0152013147082991,16,0.00896358543417367,0.00623772927412543,0.00623772927412543
"422","insist",8,0.00328677074774034,17,0.00952380952380952,-0.00623703877606918,0.00623703877606918
"423","lattic",8,0.00328677074774034,17,0.00952380952380952,-0.00623703877606918,0.00623703877606918
"424","bonnet",26,0.0106820049301561,8,0.00448179271708683,0.00620021221306929,0.00620021221306929
"425","connect",26,0.0106820049301561,8,0.00448179271708683,0.00620021221306929,0.00620021221306929
"426","fold",26,0.0106820049301561,8,0.00448179271708683,0.00620021221306929,0.00620021221306929
"427","languag",26,0.0106820049301561,8,0.00448179271708683,0.00620021221306929,0.00620021221306929
"428","suit",26,0.0106820049301561,8,0.00448179271708683,0.00620021221306929,0.00620021221306929
"429","continu",109,0.0447822514379622,91,0.0509803921568627,-0.00619814071890054,0.00619814071890054
"430","becam",30,0.0123253903040263,11,0.0061624649859944,0.0061629253180319,0.0061629253180319
"431","broke",30,0.0123253903040263,11,0.0061624649859944,0.0061629253180319,0.0061629253180319
"432","die",75,0.0308134757600657,66,0.0369747899159664,-0.00616131415590065,0.00616131415590065
"433","happen",34,0.0139687756778965,14,0.00784313725490196,0.00612563842299451,0.00612563842299451
"434","griev",11,0.00451930977814297,19,0.0106442577030812,-0.00612494792493826,0.00612494792493826
"435","pray",11,0.00451930977814297,19,0.0106442577030812,-0.00612494792493826,0.00612494792493826
"436","notic",41,0.0168447000821693,41,0.02296918767507,-0.00612448759290076,0.00612448759290076
"437","assert",7,0.0028759244042728,16,0.00896358543417367,-0.00608766102990087,0.00608766102990087
"438","summer",18,0.00739523418241578,24,0.0134453781512605,-0.00605014396884473,0.00605014396884473
"439","inform",33,0.0135579293344289,35,0.0196078431372549,-0.00604991380282598,0.00604991380282598
"440","lock",33,0.0135579293344289,35,0.0196078431372549,-0.00604991380282598,0.00604991380282598
"441","blue",31,0.0127362366474938,12,0.00672268907563025,0.00601354757186359,0.00601354757186359
"442","absenc",14,0.0057518488085456,21,0.0117647058823529,-0.00601285707380734,0.00601285707380734
"443","wretch",14,0.0057518488085456,21,0.0117647058823529,-0.00601285707380734,0.00601285707380734
"444","selfish",10,0.00410846343467543,18,0.0100840336134454,-0.00597557017876995,0.00597557017876995
"445","observ",55,0.0225965488907149,51,0.0285714285714286,-0.0059748796807137,0.0059748796807137
"446","paper",24,0.00986031224322103,7,0.00392156862745098,0.00593874361577005,0.00593874361577005
"447","solemn",24,0.00986031224322103,7,0.00392156862745098,0.00593874361577005,0.00593874361577005
"448","alarm",6,0.00246507806080526,15,0.00840336134453781,-0.00593828328373256,0.00593828328373256
"449","reluct",6,0.00246507806080526,15,0.00840336134453781,-0.00593828328373256,0.00593828328373256
"450","lay",73,0.0299917830731306,43,0.0240896358543417,0.00590214721878891,0.00590214721878891
"451","view",28,0.0115036976170912,10,0.00560224089635854,0.00590145672073266,0.00590145672073266
"452","sad",32,0.0131470829909614,34,0.019047619047619,-0.00590053605665767,0.00590053605665767
"453","gave",77,0.0316351684470008,46,0.0257703081232493,0.00586486032375153,0.00586486032375153
"454","watch",77,0.0316351684470008,46,0.0257703081232493,0.00586486032375153,0.00586486032375153
"455","approach",62,0.0254724732949877,35,0.0196078431372549,0.00586463015773277,0.00586463015773277
"456","mean",85,0.0349219391947412,52,0.0291316526610644,0.00579028653367674,0.00579028653367674
"457","chang",70,0.028759244042728,41,0.02296918767507,0.00579005636765799,0.00579005636765799
"458","within",55,0.0225965488907149,30,0.0168067226890756,0.00578982620163924,0.00578982620163924
"459","event",25,0.0102711585866886,8,0.00448179271708683,0.00578936586960174,0.00578936586960174
"460","ring",25,0.0102711585866886,8,0.00448179271708683,0.00578936586960174,0.00578936586960174
"461","recal",33,0.0135579293344289,14,0.00784313725490196,0.00571479207952696,0.00571479207952696
"462","drink",12,0.00493015612161052,19,0.0106442577030812,-0.00571410158147072,0.00571410158147072
"463","late",52,0.0213640098603122,28,0.0156862745098039,0.00567773535050832,0.00567773535050832
"464","arrang",37,0.0152013147082991,17,0.00952380952380952,0.00567750518448957,0.00567750518448957
"465","detect",8,0.00328677074774034,16,0.00896358543417367,-0.00567681468643332,0.00567681468643332
"466","confid",26,0.0106820049301561,9,0.00504201680672269,0.00563998812343343,0.00563998812343343
"467","liberti",26,0.0106820049301561,9,0.00504201680672269,0.00563998812343343,0.00563998812343343
"468","grow",19,0.00780608052588332,24,0.0134453781512605,-0.00563929762537719,0.00563929762537719
"469","hors",34,0.0139687756778965,35,0.0196078431372549,-0.00563906745935843,0.00563906745935843
"470","along",30,0.0123253903040263,12,0.00672268907563025,0.00560270122839604,0.00560270122839604
"471","forehead",30,0.0123253903040263,12,0.00672268907563025,0.00560270122839604,0.00560270122839604
"472","mark",30,0.0123253903040263,12,0.00672268907563025,0.00560270122839604,0.00560270122839604
"473","posit",30,0.0123253903040263,12,0.00672268907563025,0.00560270122839604,0.00560270122839604
"474","present",109,0.0447822514379622,70,0.0392156862745098,0.0055665651634524,0.0055665651634524
"475","longer",49,0.0201314708299096,26,0.0145658263305322,0.0055656444993774,0.0055656444993774
"476","deal",34,0.0139687756778965,15,0.00840336134453781,0.00556541433335865,0.00556541433335865
"477","front",34,0.0139687756778965,15,0.00840336134453781,0.00556541433335865,0.00556541433335865
"478","prevent",11,0.00451930977814297,18,0.0100840336134454,-0.0055647238353024,0.0055647238353024
"479","sinc",71,0.0291700903861956,62,0.034733893557423,-0.00556380317122741,0.00556380317122741
"480","frame",38,0.0156121610517666,18,0.0100840336134454,0.00552812743832126,0.00552812743832126
"481","rain",38,0.0156121610517666,18,0.0100840336134454,0.00552812743832126,0.00552812743832126
"482","influenc",23,0.00944946589975349,7,0.00392156862745098,0.00552789727230251,0.00552789727230251
"483","necessari",23,0.00944946589975349,7,0.00392156862745098,0.00552789727230251,0.00552789727230251
"484","lift",46,0.018898931799507,24,0.0134453781512605,0.00545355364824648,0.00545355364824648
"485","money",31,0.0127362366474938,13,0.00728291316526611,0.00545332348222773,0.00545332348222773
"486","step",80,0.0328677074774035,49,0.0274509803921569,0.00541672708524659,0.00541672708524659
"487","dream",50,0.0205423171733772,27,0.0151260504201681,0.00541626675320909,0.00541626675320909
"488","begin",25,0.0102711585866886,28,0.0156862745098039,-0.00541511592311534,0.00541511592311534
"489","eight",24,0.00986031224322103,8,0.00448179271708683,0.0053785195261342,0.0053785195261342
"490","prospect",24,0.00986031224322103,8,0.00448179271708683,0.0053785195261342,0.0053785195261342
"491","avers",6,0.00246507806080526,14,0.00784313725490196,-0.0053780591940967,0.0053780591940967
"492","harm",6,0.00246507806080526,14,0.00784313725490196,-0.0053780591940967,0.0053780591940967
"493","week",58,0.0238290879211175,33,0.0184873949579832,0.00534169296313431,0.00534169296313431
"494","stranger",43,0.0176663927691044,22,0.0123249299719888,0.00534146279711556,0.00534146279711556
"495","lean",32,0.0131470829909614,14,0.00784313725490196,0.00530394573605942,0.00530394573605942
"496","rich",32,0.0131470829909614,14,0.00784313725490196,0.00530394573605942,0.00530394573605942
"497","fool",13,0.00534100246507806,19,0.0106442577030812,-0.00530325523800317,0.00530325523800317
"498","grate",21,0.00862777321281841,6,0.00336134453781513,0.00526642867500328,0.00526642867500328
"499","period",9,0.00369761709120789,16,0.00896358543417367,-0.00526596834296578,0.00526596834296578
"500","mention",24,0.00986031224322103,27,0.0151260504201681,-0.00526573817694703,0.00526573817694703
"501","reason",39,0.0160230073952342,38,0.0212885154061625,-0.00526550801092828,0.00526550801092828
"502","alon",69,0.0283483976992605,60,0.0336134453781513,-0.00526504767889078,0.00526504767889078
"503","tree",40,0.0164338537387017,20,0.0112044817927171,0.00522937194598464,0.00522937194598464
"504","wit",20,0.00821692686935086,24,0.0134453781512605,-0.00522845128190964,0.00522845128190964
"505","fit",35,0.014379622021364,35,0.0196078431372549,-0.00522822111589089,0.00522822111589089
"506","moor",35,0.014379622021364,35,0.0196078431372549,-0.00522822111589089,0.00522822111589089
"507","idea",59,0.024239934264585,34,0.019047619047619,0.005192315216966,0.005192315216966
"508","proceed",48,0.0197206244864421,26,0.0145658263305322,0.00515479815590986,0.00515479815590986
"509","pleasant",33,0.0135579293344289,15,0.00840336134453781,0.00515456798989111,0.00515456798989111
"510","anxious",12,0.00493015612161052,18,0.0100840336134454,-0.00515387749183486,0.00515387749183486
"511","teeth",12,0.00493015612161052,18,0.0100840336134454,-0.00515387749183486,0.00515387749183486
"512","degre",22,0.00903861955628595,7,0.00392156862745098,0.00511705092883497,0.00511705092883497
"513","right",86,0.0353327855382087,54,0.0302521008403361,0.00508068469787258,0.00508068469787258
"514","pictur",41,0.0168447000821693,21,0.0117647058823529,0.00507999419981633,0.00507999419981633
"515","meantim",26,0.0106820049301561,10,0.00560224089635854,0.00507976403379758,0.00507976403379758
"516","pure",26,0.0106820049301561,10,0.00560224089635854,0.00507976403379758,0.00507976403379758
"517","whatev",26,0.0106820049301561,10,0.00560224089635854,0.00507976403379758,0.00507976403379758
"518","conceal",19,0.00780608052588332,23,0.0128851540616246,-0.00507907353574133,0.00507907353574133
"519","follow",90,0.0369761709120789,57,0.0319327731092437,0.00504339780283519,0.00504339780283519
"520","equal",31,0.0127362366474938,14,0.00784313725490196,0.00489309939259188,0.00489309939259188
"521","sudden",50,0.0205423171733772,28,0.0156862745098039,0.00485604266357324,0.00485604266357324
"522","examin",35,0.014379622021364,17,0.00952380952380952,0.00485581249755448,0.00485581249755448
"523","farther",20,0.00821692686935086,6,0.00336134453781513,0.00485558233153574,0.00485558233153574
"524","gold",20,0.00821692686935086,6,0.00336134453781513,0.00485558233153574,0.00485558233153574
"525","london",20,0.00821692686935086,6,0.00336134453781513,0.00485558233153574,0.00485558233153574
"526","passag",20,0.00821692686935086,6,0.00336134453781513,0.00485558233153574,0.00485558233153574
"527","roll",20,0.00821692686935086,6,0.00336134453781513,0.00485558233153574,0.00485558233153574
"528","anguish",10,0.00410846343467543,16,0.00896358543417367,-0.00485512199949824,0.00485512199949824
"529","cloak",24,0.00986031224322103,9,0.00504201680672269,0.00481829543649835,0.00481829543649835
"530","creatur",21,0.00862777321281841,24,0.0134453781512605,-0.0048176049384421,0.0048176049384421
"531","notion",21,0.00862777321281841,24,0.0134453781512605,-0.0048176049384421,0.0048176049384421
"532","forc",43,0.0176663927691044,23,0.0128851540616246,0.00478123870747971,0.00478123870747971
"533","requir",28,0.0115036976170912,12,0.00672268907563025,0.00478100854146096,0.00478100854146096
"534","laid",47,0.0193097781429745,26,0.0145658263305322,0.00474395181244231,0.00474395181244231
"535","advanc",32,0.0131470829909614,15,0.00840336134453781,0.00474372164642357,0.00474372164642357
"536","foot",32,0.0131470829909614,15,0.00840336134453781,0.00474372164642357,0.00474372164642357
"537","five",36,0.0147904683648316,18,0.0100840336134454,0.00470643475138617,0.00470643475138617
"538","cool",21,0.00862777321281841,7,0.00392156862745098,0.00470620458536742,0.00470620458536742
"539","fail",21,0.00862777321281841,7,0.00392156862745098,0.00470620458536742,0.00470620458536742
"540","flame",21,0.00862777321281841,7,0.00392156862745098,0.00470620458536742,0.00470620458536742
"541","puzzl",21,0.00862777321281841,7,0.00392156862745098,0.00470620458536742,0.00470620458536742
"542","swear",9,0.00369761709120789,15,0.00840336134453781,-0.00470574425332993,0.00470574425332993
"543","fell",55,0.0225965488907149,32,0.0179271708683473,0.00466937802236753,0.00466937802236753
"544","wall",55,0.0225965488907149,32,0.0179271708683473,0.00466937802236753,0.00466937802236753
"545","suggest",25,0.0102711585866886,10,0.00560224089635854,0.00466891769033004,0.00466891769033004
"546","deep",44,0.0180772391125719,24,0.0134453781512605,0.00463186096131139,0.00463186096131139
"547","fault",29,0.0119145439605588,13,0.00728291316526611,0.00463163079529264,0.00463163079529264
"548","hear",106,0.0435497124075596,86,0.0481792717086835,-0.0046295593011239,0.0046295593011239
"549","wonder",63,0.0258833196384552,38,0.0212885154061625,0.00459480423229275,0.00459480423229275
"550","hat",12,0.00493015612161052,17,0.00952380952380952,-0.00459365340219901,0.00459365340219901
"551","spite",12,0.00493015612161052,17,0.00952380952380952,-0.00459365340219901,0.00459365340219901
"552","aunt",22,0.00903861955628595,8,0.00448179271708683,0.00455682683919911,0.00455682683919911
"553","blame",8,0.00328677074774034,14,0.00784313725490196,-0.00455636650716162,0.00455636650716162
"554","deserv",8,0.00328677074774034,14,0.00784313725490196,-0.00455636650716162,0.00455636650716162
"555","encount",8,0.00328677074774034,14,0.00784313725490196,-0.00455636650716162,0.00455636650716162
"556","busi",56,0.0230073952341824,33,0.0184873949579832,0.00452000027619922,0.00452000027619922
"557","journey",19,0.00780608052588332,22,0.0123249299719888,-0.00451884944610548,0.00451884944610548
"558","poor",64,0.0262941659819228,55,0.030812324929972,-0.00451815894804923,0.00451815894804923
"559","darl",15,0.00616269515201315,19,0.0106442577030812,-0.00448156255106809,0.00448156255106809
"560","interest",49,0.0201314708299096,28,0.0156862745098039,0.00444519632010569,0.00444519632010569
"561","brown",19,0.00780608052588332,6,0.00336134453781513,0.00444473598806819,0.00444473598806819
"562","easi",19,0.00780608052588332,6,0.00336134453781513,0.00444473598806819,0.00444473598806819
"563","shine",19,0.00780608052588332,6,0.00336134453781513,0.00444473598806819,0.00444473598806819
"564","sick",26,0.0106820049301561,27,0.0151260504201681,-0.00444404549001194,0.00444404549001194
"565","wrong",26,0.0106820049301561,27,0.0151260504201681,-0.00444404549001194,0.00444404549001194
"566","favour",23,0.00944946589975349,9,0.00504201680672269,0.0044074490930308,0.0044074490930308
"567","tie",23,0.00944946589975349,9,0.00504201680672269,0.0044074490930308,0.0044074490930308
"568","anger",7,0.0028759244042728,13,0.00728291316526611,-0.0044069887609933,0.0044069887609933
"569","return",142,0.0583401807723911,112,0.0627450980392157,-0.00440491726682456,0.00440491726682456
"570","possess",42,0.0172555464256368,23,0.0128851540616246,0.00437039236401216,0.00437039236401216
"571","snow",18,0.00739523418241578,21,0.0117647058823529,-0.00436947169993716,0.00436947169993716
"572","curl",31,0.0127362366474938,15,0.00840336134453781,0.00433287530295602,0.00433287530295602
"573","slight",14,0.0057518488085456,18,0.0100840336134454,-0.00433218480489977,0.00433218480489977
"574","make",179,0.0735414954806902,139,0.0778711484593838,-0.00432965297869353,0.00432965297869353
"575","distanc",35,0.014379622021364,18,0.0100840336134454,0.00429558840791863,0.00429558840791863
"576","loud",20,0.00821692686935086,7,0.00392156862745098,0.00429535824189988,0.00429535824189988
"577","wast",20,0.00821692686935086,7,0.00392156862745098,0.00429535824189988,0.00429535824189988
"578","buri",10,0.00410846343467543,15,0.00840336134453781,-0.00429489790986238,0.00429489790986238
"579","nonsens",10,0.00410846343467543,15,0.00840336134453781,-0.00429489790986238,0.00429489790986238
"580","reveal",10,0.00410846343467543,15,0.00840336134453781,-0.00429489790986238,0.00429489790986238
"581","sprang",10,0.00410846343467543,15,0.00840336134453781,-0.00429489790986238,0.00429489790986238
"582","accept",24,0.00986031224322103,10,0.00560224089635854,0.00425807134686249,0.00425807134686249
"583","grey",24,0.00986031224322103,10,0.00560224089635854,0.00425807134686249,0.00425807134686249
"584","stern",24,0.00986031224322103,10,0.00560224089635854,0.00425807134686249,0.00425807134686249
"585","third",24,0.00986031224322103,10,0.00560224089635854,0.00425807134686249,0.00425807134686249
"586","altogeth",6,0.00246507806080526,12,0.00672268907563025,-0.00425761101482499,0.00425761101482499
"587","hope",92,0.037797863599014,60,0.0336134453781513,0.00418441822086271,0.00418441822086271
"588","condit",13,0.00534100246507806,17,0.00952380952380952,-0.00418280705873146,0.00418280705873146
"589","serious",13,0.00534100246507806,17,0.00952380952380952,-0.00418280705873146,0.00418280705873146
"590","tear",43,0.0176663927691044,39,0.0218487394957983,-0.00418234672669396,0.00418234672669396
"591","nurs",36,0.0147904683648316,19,0.0106442577030812,0.00414621066175032,0.00414621066175032
"592","contrari",21,0.00862777321281841,8,0.00448179271708683,0.00414598049573157,0.00414598049573157
"593","explan",21,0.00862777321281841,8,0.00448179271708683,0.00414598049573157,0.00414598049573157
"594","fellow",9,0.00369761709120789,14,0.00784313725490196,-0.00414552016369407,0.00414552016369407
"595","repent",9,0.00369761709120789,14,0.00784313725490196,-0.00414552016369407,0.00414552016369407
"596","book",69,0.0283483976992605,58,0.0324929971988796,-0.00414459949961908,0.00414459949961908
"597","enter",84,0.0345110928512736,69,0.038655462184874,-0.00414436933360033,0.00414436933360033
"598","general",40,0.0164338537387017,22,0.0123249299719888,0.00410892376671293,0.00410892376671293
"599","distinct",25,0.0102711585866886,11,0.0061624649859944,0.00410869360069418,0.00410869360069418
"600","reflect",35,0.014379622021364,33,0.0184873949579832,-0.00410777293661918,0.00410777293661918
"601","death",50,0.0205423171733772,44,0.0246498599439776,-0.00410754277060043,0.00410754277060043
"602","better",119,0.0488907148726376,80,0.0448179271708683,0.00407278770176928,0.00407278770176928
"603","yesterday",16,0.00657354149548069,19,0.0106442577030812,-0.00407071620760054,0.00407071620760054
"604","flow",18,0.00739523418241578,6,0.00336134453781513,0.00403388964460065,0.00403388964460065
"605","instinct",18,0.00739523418241578,6,0.00336134453781513,0.00403388964460065,0.00403388964460065
"606","lesson",18,0.00739523418241578,6,0.00336134453781513,0.00403388964460065,0.00403388964460065
"607","shawl",18,0.00739523418241578,6,0.00336134453781513,0.00403388964460065,0.00403388964460065
"608","solitari",18,0.00739523418241578,6,0.00336134453781513,0.00403388964460065,0.00403388964460065
"609","wound",18,0.00739523418241578,6,0.00336134453781513,0.00403388964460065,0.00403388964460065
"610","aloud",12,0.00493015612161052,16,0.00896358543417367,-0.00403342931256315,0.00403342931256315
"611","beneath",12,0.00493015612161052,16,0.00896358543417367,-0.00403342931256315,0.00403342931256315
"612","miser",12,0.00493015612161052,16,0.00896358543417367,-0.00403342931256315,0.00403342931256315
"613","threw",12,0.00493015612161052,16,0.00896358543417367,-0.00403342931256315,0.00403342931256315
"614","utter",42,0.0172555464256368,38,0.0212885154061625,-0.00403296898052566,0.00403296898052566
"615","especi",22,0.00903861955628595,9,0.00504201680672269,0.00399660274956326,0.00399660274956326
"616","anybodi",8,0.00328677074774034,13,0.00728291316526611,-0.00399614241752576,0.00399614241752576
"617","fulfil",8,0.00328677074774034,13,0.00728291316526611,-0.00399614241752576,0.00399614241752576
"618","toler",8,0.00328677074774034,13,0.00728291316526611,-0.00399614241752576,0.00399614241752576
"619","accord",26,0.0106820049301561,12,0.00672268907563025,0.00395931585452587,0.00395931585452587
"620","habit",26,0.0106820049301561,12,0.00672268907563025,0.00395931585452587,0.00395931585452587
"621","trust",26,0.0106820049301561,12,0.00672268907563025,0.00395931585452587,0.00395931585452587
"622","wet",26,0.0106820049301561,12,0.00672268907563025,0.00395931585452587,0.00395931585452587
"623","window",79,0.0324568611339359,65,0.0364145658263305,-0.00395770469239463,0.00395770469239463
"624","danger",30,0.0123253903040263,15,0.00840336134453781,0.00392202895948848,0.00392202895948848
"625","shook",30,0.0123253903040263,15,0.00840336134453781,0.00392202895948848,0.00392202895948848
"626","extrem",15,0.00616269515201315,18,0.0100840336134454,-0.00392133846143223,0.00392133846143223
"627","togeth",45,0.0184880854560394,40,0.0224089635854342,-0.00392087812939473,0.00392087812939473
"628","done",75,0.0308134757600657,62,0.034733893557423,-0.00392041779735723,0.00392041779735723
"629","bed",94,0.0386195562859491,62,0.034733893557423,0.00388566272852608,0.00388566272852608
"630","dare",64,0.0262941659819228,40,0.0224089635854342,0.00388520239648859,0.00388520239648859
"631","missi",19,0.00780608052588332,7,0.00392156862745098,0.00388451189843234,0.00388451189843234
"632","portion",19,0.00780608052588332,7,0.00392156862745098,0.00388451189843234,0.00388451189843234
"633","situat",19,0.00780608052588332,7,0.00392156862745098,0.00388451189843234,0.00388451189843234
"634","visibl",19,0.00780608052588332,7,0.00392156862745098,0.00388451189843234,0.00388451189843234
"635","obey",26,0.0106820049301561,26,0.0145658263305322,-0.00388382140037609,0.00388382140037609
"636","fair",38,0.0156121610517666,21,0.0117647058823529,0.0038474551694137,0.0038474551694137
"637","path",23,0.00944946589975349,10,0.00560224089635854,0.00384722500339495,0.00384722500339495
"638","shone",23,0.00944946589975349,10,0.00560224089635854,0.00384722500339495,0.00384722500339495
"639","moan",7,0.0028759244042728,12,0.00672268907563025,-0.00384676467135745,0.00384676467135745
"640","shiver",7,0.0028759244042728,12,0.00672268907563025,-0.00384676467135745,0.00384676467135745
"641","wept",7,0.0028759244042728,12,0.00672268907563025,-0.00384676467135745,0.00384676467135745
